complaint_type,borough,request_count,avg_response_hours,median_response_hours,p90_response_hours,same_day_rate,repeat_proxy_rate,avg_repeat_group_count
DEAD/DYING TREE,QUEENS,476,4094.0567139355744,1064.071388888889,13480.68125,0.018907563025210083,0.058823529411764705,1.3739495798319328
DEAD/DYING TREE,STATEN ISLAND,220,3699.60752020202,1137.8244444444445,11716.501694444443,0.05909090909090909,0.031818181818181815,1.2636363636363637
DERELICT VEHICLES,BRONX,1420,32.54578638497653,21.691666666666666,71.95500000000001,0.2443661971830986,0.27887323943661974,2.454929577464789
DERELICT VEHICLES,BROOKLYN,2210,38.626772247360485,24.0,86.70166666666672,0.19049773755656108,0.2918552036199095,2.4828054298642535
DERELICT VEHICLES,MANHATTAN,359,36.872237697307334,21.533333333333335,77.41666666666667,0.08913649025069638,0.22562674094707522,2.2367688022284122
DERELICT VEHICLES,QUEENS,1953,30.265079365079362,18.15,65.92333333333333,0.2913466461853559,0.2524321556579621,2.5816692268305172
DERELICT VEHICLES,STATEN ISLAND,255,47.45934640522876,20.4,114.10333333333331,0.2784313725490196,0.23529411764705882,1.988235294117647
DIRTY CONDITION,BRONX,962,71.21580012705013,27.231805555555557,114.86997222222222,0.17255717255717257,0.31704781704781704,4.297297297297297
DIRTY CONDITION,BROOKLYN,2007,101.18867574600011,35.80833333333333,281.57550000000003,0.13801694070752366,0.28898854010961633,2.856003986048829
DIRTY CONDITION,MANHATTAN,1182,122.99352392366987,25.99736111111111,342.32041666666686,0.1895093062605753,0.3824027072758037,4.2030456852791875
DIRTY CONDITION,QUEENS,1293,68.16655387986594,26.88,141.78899999999996,0.11136890951276102,0.23588553750966745,2.3689095127610207
DIRTY CONDITION,STATEN ISLAND,448,77.61076512896825,27.03013888888889,109.93694444444448,0.15848214285714285,0.36830357142857145,4.323660714285714
DIRTY CONDITIONS,BRONX,249,153.61880856760376,58.86666666666667,322.32000000000073,0.03614457831325301,0.14859437751004015,1.8674698795180722
DIRTY CONDITIONS,BROOKLYN,509,321.67003929273085,91.83333333333333,1141.0199999999993,0.03536345776031434,0.1512770137524558,1.6738703339882122
DIRTY CONDITIONS,MANHATTAN,231,116.68080808080808,59.63333333333333,285.1166666666667,0.05194805194805195,0.23376623376623376,1.878787878787879
DIRTY CONDITIONS,QUEENS,423,254.14736012608353,72.13333333333334,842.2600000000001,0.02127659574468085,0.13002364066193853,1.8274231678486998
DIRTY CONDITIONS,STATEN ISLAND,164,146.69603658536585,28.71666666666667,287.6483333333344,0.018292682926829267,0.3048780487804878,3.548780487804878
